Brand,ModelYear,EngineSize,Horsepower,Mileage,FuelType,Transmission,Seats,OwnerCount,Price
Ford,2020,2177,242.0,16.4,Diesel,Manual,6,3,72253.54532184693
Maruti,2023,1932,255.0,20.6,CNG,Manual,4,2,58776.47120255148
Maruti,2023,2729,120.0,15.8,Diesel,Manual,7,2,63349.9293445388
Kia,2003,1237,308.0,16.0,,Manual,6,0,63315.53230256881
Honda,2010,2687,320.0,16.2,Diesel,Manual,6,0,81462.32224788962
Hyundai,2012,1245,349.0,12.0,Petrol,Manual,6,2,85284.9202254774
Maruti,2020,2516,337.0,19.9,CNG,Automatic,6,3,71712.676178267
BMW,2019,2857,348.0,,CNG,Manual,5,1,88708.09407445764
Honda,2007,2831,245.0,20.9,Diesel,Manual,7,1,60644.85644387377
Toyota,2007,1870,76.0,17.8,CNG,Automatic,5,1,53744.73962698109
BMW,2017,3641,162.0,18.5,CNG,Manual,4,0,46445.669451824884
Ford,2015,2679,,19.1,CNG,Automatic,4,3,40162.83774860398
Maruti,2024,1058,127.0,18.1,Petrol,Manual,4,1,66263.03246247889
BMW,2003,3654,266.0,18.6,CNG,Automatic,4,2,75971.38247270699
Kia,2000,1931,359.0,19.5,CNG,Manual,5,0,83020.82106973091
BMW,2010,3775,255.0,24.7,CNG,Automatic,6,3,77470.78870995142
Hyundai,2002,3955,169.0,12.6,Petrol,Manual,5,0,46617.36278371806
Honda,2015,3617,196.0,22.5,CNG,Manual,5,2,49368.9830443661
Audi,2008,1837,352.0,24.2,Diesel,Automatic,5,0,81441.9339322489
Ford,2001,1658,366.0,18.6,Petrol,Manual,7,0,78482.33671558641
Hyundai,2020,3960,212.0,23.9,Petrol,Automatic,6,0,63253.061834644286
BMW,2016,2132,340.0,14.5,CNG,Manual,4,3,96285.03967935711
Kia,2023,3015,276.0,13.8,Petrol,Manual,5,0,87126.32188393397
Audi,2017,2809,362.0,14.1,Petrol,Manual,5,2,93431.56406159034
Kia,2011,2366,162.0,22.3,Petrol,Manual,5,0,47916.38355530762
BMW,2002,2573,364.0,20.4,Diesel,Manual,5,2,90496.8552010198
Kia,2000,1153,240.0,5.1,Petrol,Manual,4,3,83140.20666976635
Kia,2022,815,91.0,21.0,Petrol,Manual,5,2,45873.630247813075
Honda,2019,840,123.0,,Petrol,Manual,5,1,35481.72917958798
Hyundai,2010,3602,282.0,,Diesel,Manual,4,1,74161.35617102054
BMW,2014,3618,375.0,19.6,CNG,Manual,5,1,79850.88813290902
Toyota,2012,2834,163.0,11.4,Diesel,Automatic,7,3,56541.33329080079
Honda,2018,3298,210.0,15.5,Petrol,Automatic,4,1,72935.80516171039
Toyota,2015,1543,73.0,19.5,Diesel,Manual,6,3,58027.6979525392
Audi,2002,1175,254.0,12.7,CNG,Manual,6,2,70017.07028021128
BMW,2020,3435,154.0,,Diesel,Automatic,4,3,58793.713923234354
Maruti,2024,2353,173.0,14.2,Petrol,Automatic,5,1,72221.0930303253
Toyota,2012,1471,132.0,,Diesel,Automatic,7,3,41914.52256995773
BMW,2005,1770,59.0,12.8,CNG,Manual,4,1,56693.27584274474
Audi,2008,2459,346.0,17.6,CNG,Automatic,5,1,98088.31642608733
Kia,2019,1551,376.0,14.3,CNG,Manual,6,3,88110.84181226091
Ford,2012,1464,254.0,24.4,Petrol,Automatic,7,0,64813.938368300005
Honda,2020,3492,353.0,21.2,CNG,Manual,6,0,87822.339760998
Maruti,2008,1260,110.0,12.1,CNG,Automatic,5,2,64040.891477060504
BMW,2022,3248,150.0,15.4,Diesel,Automatic,4,1,62686.015372845875
Honda,2007,1716,127.0,26.9,CNG,Automatic,5,1,40150.62840421256
Hyundai,2019,3624,93.0,19.6,Diesel,Automatic,4,2,49564.38875055591
Honda,2008,2593,,19.5,Diesel,Automatic,4,1,76721.91067337772
BMW,2001,2914,149.0,15.4,Petrol,Automatic,4,0,65674.58918657388
Honda,2008,803,235.0,18.6,CNG,Manual,7,1,62170.953944567904
Maruti,2011,1423,262.0,18.3,Diesel,Automatic,5,2,54337.6063466775
Ford,2007,3338,269.0,16.0,Petrol,Manual,6,1,89121.75515486344
Maruti,2009,2769,277.0,11.6,Diesel,Automatic,5,3,79585.86077017881
Ford,2020,3471,375.0,17.3,Diesel,Automatic,6,2,94995.26612442208
BMW,2001,3012,387.0,27.3,Diesel,Manual,7,0,86027.8268501722
Kia,2020,2781,292.0,20.8,Petrol,Automatic,5,0,81599.32954559449
Audi,2016,2089,259.0,15.3,Petrol,Automatic,6,0,75952.93786501924
Kia,2017,3096,277.0,8.9,CNG,Automatic,4,3,97926.56394283018
Honda,2017,3839,237.0,20.0,CNG,Automatic,4,3,72769.44924401793
Toyota,2001,1353,93.0,20.4,Petrol,Automatic,4,2,52385.663386991895
Maruti,2003,1103,382.0,16.8,CNG,Automatic,5,2,92729.77018163502
Audi,2005,3608,329.0,23.0,CNG,Manual,4,1,86712.63641416619
Kia,2006,2862,168.0,10.8,Petrol,Automatic,6,2,83156.69958079551
Honda,2009,1526,388.0,20.8,CNG,Manual,7,1,85415.27036951346
Toyota,2007,1190,386.0,13.8,CNG,Automatic,5,2,77495.5304298697
Ford,2024,2161,,16.6,Diesel,Manual,5,2,54359.96175126788
Toyota,2001,2277,188.0,15.2,Petrol,Automatic,6,3,60047.859983692644
Hyundai,2010,1437,93.0,18.6,Diesel,Manual,6,3,28744.584507196414
Honda,2012,1071,203.0,18.1,Petrol,Automatic,7,0,67941.87172998095
Ford,2016,2072,223.0,15.5,,Manual,7,0,76050.60635380095
Honda,2014,2108,257.0,12.6,CNG,Automatic,6,1,88154.92546482118
Audi,2015,1584,373.0,17.9,,Manual,7,3,105652.844582317
Toyota,2000,1414,110.0,25.2,Petrol,Manual,5,3,46820.672889466296
Honda,2012,1304,383.0,20.5,Diesel,Automatic,7,1,71978.40951975016
Honda,2017,1414,317.0,24.1,Petrol,Automatic,6,2,70239.69544316201
Maruti,2008,3631,267.0,16.7,CNG,Manual,6,3,85386.2779758771
BMW,2008,2567,56.0,11.6,CNG,Automatic,4,0,41360.63397014588
Honda,2005,2083,330.0,16.3,Diesel,Automatic,7,1,78261.20535139812
BMW,2016,1464,325.0,20.7,Diesel,Manual,5,0,80972.88459823882
Toyota,2016,1640,,21.1,Petrol,Automatic,7,0,61412.45341203545
Ford,2019,2145,274.0,16.1,Diesel,Manual,4,0,64058.21518476249
Maruti,2021,902,311.0,15.2,Diesel,Automatic,4,0,80650.7073831919
BMW,2003,2431,120.0,21.9,CNG,Manual,5,3,66025.61414083933
Honda,2002,2200,153.0,18.2,CNG,Automatic,6,3,57538.8347966865
Kia,2007,2337,319.0,14.6,Diesel,Manual,5,2,84679.01830567147
Maruti,2009,2183,173.0,13.1,CNG,Automatic,4,3,63644.598091748776
Kia,2005,2280,346.0,18.4,Diesel,Manual,7,3,109829.90817648356
BMW,2019,2889,181.0,19.0,CNG,Automatic,7,2,52001.163242309995
Ford,2007,3026,239.0,14.5,Petrol,Manual,7,0,66296.46456175607
Maruti,2004,1647,202.0,19.6,Diesel,Automatic,6,1,54660.858887471564
Maruti,2012,2546,294.0,11.8,Petrol,Manual,7,2,74486.09791021576
Toyota,2000,1999,51.0,23.4,Petrol,Automatic,7,2,31276.950444862083
Maruti,2005,2404,142.0,21.6,Diesel,Automatic,6,2,66202.13912371125
Honda,2009,3291,342.0,8.9,Petrol,Automatic,7,2,89545.28566503814
Kia,2007,1075,283.0,12.8,Diesel,Automatic,6,3,56242.00740336546
Maruti,2012,2268,109.0,13.1,Petrol,Manual,7,2,53790.59777000749
Hyundai,2022,3917,179.0,21.5,Diesel,Manual,5,1,51151.245183154
Toyota,2023,3389,335.0,26.4,Diesel,Manual,6,0,70008.15256499854
Ford,2002,2772,,17.5,CNG,Automatic,5,0,68482.64636675757
Ford,2014,3710,73.0,17.6,Petrol,Manual,7,0,75801.92969220351
Honda,2018,1033,380.0,22.8,Diesel,Manual,6,2,77183.93344155955
Audi,2022,3489,191.0,20.2,Petrol,Manual,4,3,45133.4995735531
Maruti,2005,2461,144.0,17.7,Diesel,Automatic,6,0,44675.16354085579
Honda,2015,2062,348.0,21.9,CNG,Manual,7,1,76843.61625609396
Honda,2011,3174,69.0,24.0,Petrol,Manual,6,3,42315.18483480107
Honda,2003,1400,,23.2,CNG,Automatic,5,3,67700.41314831037
Ford,2022,2655,295.0,18.1,Diesel,Automatic,5,3,66276.31005794107
Audi,2006,2444,275.0,,CNG,Automatic,6,2,86136.02796858977
BMW,2008,3116,86.0,25.5,Petrol,Manual,5,0,46327.01928593844
Honda,2003,3695,398.0,18.9,Diesel,Manual,6,0,66472.00864819332
Maruti,2000,1570,301.0,20.0,CNG,Manual,5,2,93643.06473327824
Toyota,2010,3165,203.0,20.8,Petrol,Manual,5,2,73860.25715831778
Audi,2017,1606,159.0,,Petrol,Automatic,6,3,56580.708495161045
Audi,2010,1644,357.0,20.9,Diesel,Manual,6,3,91814.78586496541
Maruti,2000,2427,172.0,16.8,CNG,Manual,6,2,46175.941725106284
Honda,2020,2285,269.0,19.3,Diesel,Automatic,7,0,85828.29051217576
Honda,2022,1121,312.0,11.5,Petrol,Manual,6,3,91136.63776402187
Hyundai,2015,3139,286.0,18.3,CNG,Manual,4,0,77222.85029525825
BMW,2001,2627,178.0,21.9,CNG,Manual,4,1,41672.261936991796
Kia,2014,3220,136.0,20.2,Petrol,Automatic,5,3,55449.641380035
Maruti,2014,2064,188.0,16.1,Diesel,Automatic,6,1,48699.03059315929
Kia,2009,2685,335.0,20.0,CNG,Automatic,7,0,87282.37100827828
Hyundai,2009,1503,261.0,17.3,Diesel,Manual,4,1,67245.14303114396
Maruti,2001,2604,,13.9,Diesel,Automatic,4,1,48207.40770712946
Audi,2003,3239,62.0,24.1,CNG,Manual,4,0,53188.81643040349
Toyota,2009,985,280.0,15.4,CNG,Manual,6,3,77363.72492031059
BMW,2008,2216,76.0,17.9,Diesel,Automatic,5,3,49832.48409440328
BMW,2016,3532,379.0,16.1,CNG,Automatic,6,2,79359.04053894809
Maruti,2001,3415,294.0,18.7,CNG,Automatic,4,0,92414.2664388165
Toyota,2024,2882,77.0,16.7,Diesel,Automatic,6,1,50230.1896632451
Honda,2002,2346,306.0,14.6,Petrol,Manual,7,0,60754.50755795787
Audi,2000,3364,135.0,19.9,Diesel,Automatic,6,3,46891.100208088
Honda,2009,2261,293.0,20.3,,Manual,4,0,82823.28352234609
Toyota,2015,2213,163.0,20.3,CNG,Manual,6,3,49598.604726583966
Honda,2008,2002,392.0,10.1,Diesel,Automatic,5,2,101178.00687168696
BMW,2010,3007,316.0,21.5,Petrol,Automatic,5,2,65343.79950517232
Toyota,2005,860,294.0,10.1,CNG,Automatic,4,1,75798.13342922737
Maruti,2020,1347,155.0,13.8,Petrol,Manual,4,0,62898.82584500966
Ford,2022,1210,150.0,15.4,Petrol,Automatic,6,3,57379.46717248992
Toyota,2011,1253,216.0,17.9,Petrol,Manual,4,3,55661.0868914892
BMW,2005,3615,,22.5,CNG,Manual,6,1,93306.46255905475
Audi,2014,3897,298.0,,Petrol,Automatic,4,3,85562.66996808286
Kia,2024,1605,86.0,18.4,Petrol,Manual,6,0,24079.023422873415
Kia,2003,2009,144.0,16.1,,Automatic,6,1,48379.96861827311
Toyota,2019,3283,71.0,12.8,CNG,Automatic,5,1,33229.73871367417
Toyota,2017,1540,107.0,11.3,CNG,Automatic,7,2,60329.52185175298
Honda,2020,3366,134.0,15.9,Diesel,Automatic,5,1,48756.274936538015
Ford,2012,1953,275.0,21.2,Diesel,Manual,6,2,53089.2360018373
Maruti,2023,2675,109.0,16.9,Diesel,Automatic,4,3,42090.629156063755
Maruti,2018,2776,148.0,16.0,Petrol,Manual,7,2,35379.82498708513
Audi,2010,3047,369.0,13.6,Diesel,Automatic,5,3,100206.89463614163
Hyundai,2023,911,211.0,17.4,Diesel,Automatic,5,2,62405.68847455116
Kia,2005,1935,346.0,13.6,CNG,Manual,4,2,76055.71355081446
Toyota,2024,2801,300.0,13.9,Petrol,Automatic,7,3,87100.3756294241
Hyundai,2013,1296,185.0,13.2,CNG,Manual,6,3,68579.32977403858
Ford,2001,3274,248.0,19.2,CNG,Automatic,4,0,59445.77087172351
Kia,2009,3052,234.0,20.5,Petrol,Manual,5,3,65169.5524272729
Ford,2007,3460,294.0,13.7,Diesel,Automatic,6,1,67661.40049945356
BMW,2024,2294,389.0,,Petrol,Manual,5,1,87844.91305237418
Ford,2015,3990,116.0,22.3,Petrol,Manual,7,2,35055.758887646676
Maruti,2002,1058,98.0,11.1,Petrol,Manual,4,1,63690.42276135959
BMW,2010,3139,366.0,18.9,Petrol,Automatic,5,2,89191.76873959787
Audi,2008,1216,268.0,30.5,Diesel,Manual,4,2,68376.22333196936
Kia,2006,1741,,20.6,Petrol,Automatic,7,0,63313.17498060703
Maruti,2009,3860,322.0,21.4,Petrol,Manual,4,1,85091.8248961269
Kia,2022,1916,52.0,13.3,CNG,Automatic,5,3,66662.2596486072
Ford,2020,1136,245.0,20.0,Diesel,Automatic,5,0,80323.40016219368
Audi,2004,1102,129.0,17.6,Diesel,Automatic,5,3,75127.55926330254
Toyota,2010,3739,111.0,23.6,Diesel,Automatic,4,0,48272.85773641373
Toyota,2013,2252,238.0,27.0,Petrol,Manual,7,3,54213.41989920135
Toyota,2002,3225,372.0,20.2,Petrol,Manual,7,3,87284.02628969017
Audi,2004,2104,99.0,16.3,Petrol,Automatic,7,2,49709.626743423505
Kia,2016,3474,344.0,22.8,Petrol,Automatic,7,3,62224.92660054307
Honda,2019,3954,83.0,33.2,CNG,Manual,7,3,57913.458412015025
BMW,2016,3587,,17.6,Petrol,Automatic,7,0,72044.37926587032
Hyundai,2022,3235,144.0,15.2,CNG,Automatic,5,2,47939.612064874134
Honda,2011,1863,360.0,17.2,CNG,Manual,4,3,76790.88750907007
Maruti,2001,1029,180.0,20.0,Diesel,Automatic,6,0,76897.12414286702
Hyundai,2016,1463,286.0,20.3,Diesel,Manual,5,0,89157.56571981468
BMW,2005,2804,345.0,19.5,CNG,Manual,4,1,73730.29200773139
Hyundai,2018,911,355.0,15.7,CNG,Automatic,6,0,79268.52089809584
Audi,2020,2654,211.0,19.6,CNG,Automatic,7,0,79205.7745050817
Honda,2022,2609,150.0,14.0,Diesel,Manual,7,1,63502.05587622164
Honda,2009,1911,75.0,18.0,Petrol,Automatic,6,2,55682.008290384416
Maruti,2016,2833,148.0,17.6,Petrol,Automatic,4,3,79898.69123610371
Maruti,2003,1857,179.0,13.6,Diesel,Automatic,5,0,58732.67518252342
Honda,2001,818,,,CNG,Manual,5,0,75278.16942290604
Toyota,2017,3668,87.0,21.2,Diesel,Automatic,7,3,57679.010761808684
BMW,2003,3425,387.0,17.3,CNG,Automatic,7,2,85042.63911116941
Honda,2016,3776,231.0,12.4,Diesel,Automatic,6,3,73841.32356588403
Maruti,2007,3841,286.0,17.2,Petrol,Automatic,7,3,83644.67466074476
BMW,2011,3844,212.0,13.3,Petrol,Automatic,5,1,65301.74654267977
Ford,2016,947,137.0,20.9,Diesel,Automatic,7,3,53294.4345248766
Toyota,2023,1074,,17.0,Diesel,Automatic,4,0,66694.10959567262
Honda,2014,1490,276.0,16.2,CNG,Automatic,7,2,74936.0308538778
Ford,2008,3585,200.0,16.7,Petrol,Automatic,4,1,73542.6137846098
Toyota,2009,3039,346.0,15.4,Diesel,Automatic,6,2,82825.24593787247
Audi,2002,1776,,22.8,Petrol,Manual,5,2,72021.15138784832
BMW,2022,1692,213.0,19.9,Diesel,Automatic,4,2,71038.52887558493
Toyota,2023,2738,172.0,18.0,CNG,Manual,5,0,61719.61763652653
Honda,2012,1306,161.0,14.6,Petrol,Automatic,4,2,56931.07650714333
BMW,2022,2441,281.0,22.5,Petrol,Manual,4,0,48656.7993572093
BMW,2014,2138,207.0,17.1,CNG,Manual,4,2,77084.75455960463
BMW,2000,1944,236.0,13.2,Petrol,Manual,4,3,66650.64958461406
BMW,2018,3245,355.0,14.6,Petrol,Automatic,5,3,95133.9139631613
Toyota,2024,1696,58.0,13.1,Diesel,Manual,6,2,47610.73452291172
Audi,2021,1748,363.0,23.8,Petrol,Manual,7,2,68848.06373387377
Audi,2019,1949,222.0,14.9,CNG,Manual,7,1,68386.5004575544
BMW,2022,2296,260.0,20.3,Petrol,Manual,6,0,72179.4536811079
Ford,2009,975,228.0,17.6,CNG,Manual,6,2,77188.18492135267
Kia,2017,2606,373.0,,Diesel,Automatic,7,3,82849.29757428996
Audi,2023,912,283.0,14.9,Petrol,Manual,7,0,74733.19138749313
Kia,2009,2837,,15.3,CNG,Automatic,4,2,73320.04791062817
Maruti,2011,3907,377.0,16.5,Diesel,Automatic,6,0,99718.42999343108
Hyundai,2018,2504,288.0,,Petrol,Automatic,4,3,73851.21132794574
Audi,2012,3171,127.0,15.7,Petrol,Manual,7,0,64104.59072497426
Hyundai,2014,1188,215.0,27.3,,Manual,6,0,48220.9392910934
BMW,2009,801,251.0,21.0,Diesel,Manual,4,2,67929.49853256241
Honda,2005,1942,102.0,22.5,Diesel,Manual,5,1,43627.24579691799
Kia,2022,2247,215.0,22.4,CNG,Automatic,5,2,64723.538365006425
Ford,2012,1737,375.0,22.8,Petrol,Manual,5,3,80453.28779043557
Honda,2007,2448,211.0,21.7,Diesel,Automatic,7,0,62551.349826243444
Toyota,2007,1950,187.0,20.0,Diesel,Manual,5,2,67014.64275851678
Kia,2016,2532,246.0,21.2,CNG,Manual,5,0,76714.84326032855
Hyundai,2014,2031,361.0,15.0,Diesel,Manual,6,1,85843.47878719526
Toyota,2017,2164,103.0,,,Manual,7,0,41620.8486928386
Audi,2008,3784,105.0,16.2,CNG,Automatic,7,1,66165.91643949627
Hyundai,2022,1803,167.0,30.0,CNG,Manual,6,2,56852.01769052363
Kia,2009,1009,381.0,,CNG,Manual,6,0,81411.70777864745
Kia,2021,2829,50.0,25.8,Petrol,Automatic,7,0,47230.30334454116
Hyundai,2024,3503,238.0,15.3,CNG,Automatic,4,0,47434.60369311088
Honda,2003,929,204.0,13.5,Petrol,Automatic,4,1,57001.41409476219
Kia,2013,2080,367.0,18.3,CNG,Automatic,7,2,95921.9589483898
Honda,2014,1709,,11.9,Diesel,Manual,7,2,78371.89410223608
Audi,2019,3634,382.0,18.2,Diesel,Manual,4,1,102492.86116496906
Honda,2017,2502,370.0,18.8,CNG,Manual,6,2,82238.5745201998
BMW,2019,1708,121.0,22.4,Petrol,Automatic,7,0,53316.88114708588
BMW,2015,2089,304.0,19.7,Diesel,Manual,5,2,67570.65996332446
Kia,2018,3682,268.0,21.0,Petrol,Manual,4,3,73590.389611848
Ford,2008,1132,361.0,13.5,Diesel,Manual,7,0,79871.29115365597
Audi,2004,3509,147.0,16.6,Petrol,Manual,6,3,77696.55657016307
Audi,2013,1279,248.0,14.6,CNG,Manual,6,1,78495.45201535306
Honda,2010,1745,71.0,10.8,Diesel,Manual,5,3,29270.161877401195
BMW,2020,2946,353.0,19.8,Petrol,Automatic,5,0,89051.64820345165
Ford,2011,2396,394.0,16.8,CNG,Automatic,4,3,111440.7730149704
Ford,2014,1561,159.0,17.5,Diesel,Automatic,5,1,40420.68473750423
BMW,2020,2166,328.0,14.6,Petrol,Manual,4,0,71546.59252689072
Kia,2019,2694,180.0,19.2,Diesel,Manual,7,1,53498.931889502914
Hyundai,2019,1615,303.0,20.4,CNG,Manual,7,3,61595.58296329127
Maruti,2012,2130,377.0,18.2,Petrol,Manual,4,3,87032.72126208479
Ford,2021,2522,241.0,15.7,CNG,Automatic,7,3,71118.20581220125
Hyundai,2021,3157,136.0,24.5,,Manual,4,0,35278.44478393505
Toyota,2007,2469,81.0,14.2,CNG,Manual,4,2,50930.01317907097
Hyundai,2015,1992,277.0,11.4,CNG,Manual,7,1,86453.60433306306
Kia,2024,1382,309.0,15.1,Diesel,Automatic,6,2,64925.40641627106
BMW,2018,1445,226.0,18.0,Diesel,Manual,4,1,81878.40444888762
Toyota,2023,1273,324.0,,CNG,Manual,4,0,85054.55975427316
Ford,2009,1956,181.0,19.2,Petrol,Automatic,4,3,66007.28666818881
Kia,2002,2851,177.0,19.5,CNG,Manual,6,2,61680.75394911179
Honda,2000,979,87.0,22.0,CNG,Automatic,4,1,34749.44591630694
Ford,2003,1311,148.0,,CNG,Automatic,5,2,50150.872292796645
Audi,2020,1785,334.0,17.3,Petrol,Manual,7,2,73205.19727717445
Ford,2016,2357,167.0,14.3,Petrol,Manual,7,1,62485.9733874465
Hyundai,2006,3649,158.0,22.8,Petrol,Manual,5,2,57578.34016804703
Hyundai,2006,2775,174.0,12.3,CNG,Automatic,5,2,69158.36332543253
BMW,2011,909,331.0,29.8,Diesel,Manual,5,1,89620.99531298726
Honda,2013,3623,391.0,17.4,Petrol,Manual,4,0,101959.13833837684
Kia,2003,816,51.0,15.7,CNG,Automatic,6,0,63038.53213029848
BMW,2015,1176,143.0,19.0,Petrol,Automatic,6,2,69511.13997061175
Ford,2005,3978,372.0,11.6,Diesel,Manual,5,1,106005.55663679013
Kia,2019,3113,241.0,15.3,Diesel,Automatic,7,1,64293.367750564044
Honda,2007,1613,270.0,16.2,Diesel,Automatic,7,2,68023.09790385394
Kia,2024,3375,258.0,16.8,Petrol,Automatic,7,3,83376.36190439505
Honda,2001,1615,,18.0,CNG,Automatic,6,3,61469.16428338624
Toyota,2022,1040,156.0,,CNG,Manual,6,2,50028.54241029466
BMW,2023,2990,131.0,20.2,CNG,Automatic,7,0,45692.55086431877
Kia,2004,1706,376.0,11.0,Diesel,Automatic,6,2,94815.39856633989
Maruti,2012,1020,219.0,15.4,Petrol,Automatic,5,3,81846.65827927768
Honda,2018,2480,,12.6,CNG,Automatic,7,3,71968.44280523254
Audi,2014,3215,277.0,24.3,CNG,Manual,5,2,71086.52218046182
Audi,2009,3520,191.0,19.5,CNG,Automatic,4,2,69025.64111032174
Audi,2017,1667,84.0,17.7,CNG,Automatic,4,0,45955.8224533852
BMW,2016,1590,175.0,14.6,CNG,Automatic,4,3,73781.87574994005
Maruti,2014,1944,231.0,26.1,CNG,Manual,7,2,72204.51774690607
Audi,2021,3902,257.0,14.6,CNG,Manual,7,0,63878.40667136362
Toyota,2015,3729,76.0,11.4,Diesel,Automatic,4,3,47240.59696026397
Maruti,2012,2381,123.0,23.0,Petrol,Automatic,7,0,57277.12708120563
Maruti,2008,2323,297.0,20.6,Diesel,Manual,4,3,73531.72955127558
Hyundai,2003,2293,174.0,11.3,CNG,Manual,6,1,66163.6288229032
Toyota,2017,3543,232.0,24.0,Diesel,Manual,5,2,76986.8500604294
Toyota,2009,1528,69.0,25.8,CNG,Manual,4,3,53231.907615719996
Maruti,2020,2540,186.0,15.9,Petrol,Manual,6,0,74792.64324663221
Maruti,2012,3231,131.0,20.6,CNG,Manual,4,1,87171.13398998215
Kia,2000,3028,228.0,18.5,CNG,Manual,5,3,52402.00025009111
Maruti,2016,1262,189.0,16.7,Petrol,Automatic,7,3,68741.17513411518
Maruti,2002,2524,266.0,15.1,CNG,Automatic,7,2,71135.69991431068
Ford,2015,2898,122.0,17.9,CNG,Manual,5,0,61805.82962976884
Hyundai,2010,1520,282.0,24.7,Petrol,Automatic,7,3,65273.79422438165
Hyundai,2019,3171,165.0,10.4,CNG,Automatic,5,1,55870.549979600764
Toyota,2009,3435,179.0,20.1,Petrol,Automatic,5,2,58819.72774590016
Honda,2006,3345,244.0,16.7,Diesel,Manual,4,3,64311.96085662705
Toyota,2003,3372,370.0,20.3,Diesel,Manual,4,3,83601.2800016677
Toyota,2019,1278,255.0,15.9,CNG,Manual,7,0,78572.10925749922
Ford,2002,1793,100.0,20.1,CNG,Manual,6,1,42485.61225438227
Maruti,2019,3922,81.0,15.7,Petrol,Manual,7,1,53218.198302588615
Ford,2003,3055,165.0,23.9,CNG,Automatic,6,3,44649.74153056306
Audi,2007,3140,289.0,15.1,CNG,Manual,7,0,85370.26997354024
Audi,2002,1181,270.0,16.5,Diesel,Manual,5,0,75447.33190714443
Toyota,2003,1193,232.0,16.0,Petrol,Automatic,4,1,62326.76624788375
BMW,2021,3258,,,Diesel,Manual,5,1,65622.33307525993
BMW,2011,2321,,25.2,Diesel,Automatic,4,0,84686.96622862978
Hyundai,2009,3005,348.0,19.1,CNG,Manual,4,3,70907.17900892734
Audi,2023,1497,74.0,,Petrol,Automatic,6,0,46489.53047143621
BMW,2013,1984,369.0,15.6,Petrol,Automatic,5,1,73374.25388525959
Audi,2008,2728,252.0,17.9,Diesel,Automatic,5,1,44790.97817503073
Ford,2024,3653,329.0,19.9,Petrol,Manual,7,3,72193.89131314575
Hyundai,2003,2319,298.0,19.2,Diesel,Manual,6,1,64412.65234022596
Honda,2008,816,,17.7,Petrol,Manual,7,0,57182.09504694052
BMW,2018,3612,105.0,12.5,CNG,Automatic,6,0,55123.42374265547
Kia,2003,2703,118.0,22.5,CNG,Automatic,4,1,74407.71128362163
Maruti,2011,3523,154.0,13.9,Petrol,Manual,4,2,72473.84651113072
Hyundai,2024,3687,299.0,21.7,Petrol,Automatic,7,2,89066.98338534165
Audi,2023,1961,392.0,17.6,Petrol,Automatic,5,0,91955.47904693433
BMW,2006,1314,65.0,24.0,Petrol,Automatic,6,0,29069.559294938907
Audi,2006,2120,377.0,10.8,Diesel,Manual,5,3,100304.87298000345
Kia,2016,2645,115.0,10.9,CNG,Manual,7,0,45222.22329383733
BMW,2015,3943,55.0,26.1,Diesel,Manual,6,3,44842.11899370212
Hyundai,2011,1493,108.0,18.6,CNG,Manual,5,3,52398.90198348564
Ford,2013,1625,,24.1,CNG,Automatic,4,0,44998.10755206284
BMW,2020,894,146.0,22.4,Diesel,Automatic,5,0,56990.57850387164
BMW,2020,1467,239.0,23.0,Diesel,Manual,4,2,64570.218242642666
Maruti,2021,3372,325.0,18.2,,Manual,4,3,79904.10123899404
Audi,2018,3208,309.0,16.5,Diesel,Manual,7,0,90666.1537808009
BMW,2016,2958,335.0,21.6,Diesel,Automatic,6,0,64260.29044784299
Kia,2018,2225,240.0,10.5,CNG,Manual,6,0,71510.78449029979
Maruti,2016,3390,135.0,23.0,Petrol,Automatic,5,1,53936.645533002375
BMW,2005,1024,331.0,19.7,Diesel,Manual,5,0,90627.0620416485
Toyota,2024,974,99.0,12.1,CNG,Automatic,4,3,57412.97705642157
Hyundai,2008,1759,222.0,11.2,Petrol,Manual,7,1,37964.95991785305
Ford,2008,3798,75.0,11.2,Diesel,Automatic,5,3,47430.700535360455
Maruti,2000,3645,125.0,11.0,CNG,Manual,6,3,42972.83952492405
Toyota,2015,3581,65.0,14.7,Petrol,Automatic,4,0,66847.37384859816
Maruti,2004,3814,341.0,19.2,Petrol,Manual,6,1,99352.21284678298
Honda,2010,2826,206.0,19.6,CNG,Manual,5,3,60606.121196565684
Maruti,2010,1408,76.0,20.6,Petrol,Manual,7,1,39171.12939153285
BMW,2001,3673,197.0,12.8,CNG,Manual,4,0,74726.04779800464
Maruti,2004,872,263.0,20.4,Diesel,Manual,7,1,66711.38296189206
Maruti,2001,2370,198.0,15.7,Petrol,Manual,4,1,60887.74238250158
Maruti,2015,2197,138.0,17.6,CNG,Manual,5,3,67744.61788021466
BMW,2015,3349,198.0,23.9,CNG,Automatic,5,0,48177.704808750146
Maruti,2012,3879,121.0,,Diesel,Manual,5,1,55972.586761585655
Hyundai,2002,1029,,19.0,CNG,Manual,4,3,95695.12685267594
Honda,2015,2614,53.0,22.2,Diesel,Manual,6,3,34731.51426076669
Ford,2019,3051,86.0,17.6,Diesel,Automatic,7,0,51437.33164649285
Ford,2017,2938,253.0,18.4,Petrol,Manual,7,3,63130.8724896226
Toyota,2010,2315,97.0,19.5,Diesel,Automatic,5,0,50419.429848959524
Ford,2014,1658,221.0,18.1,Diesel,Manual,6,2,49855.96749437367
