Property_ID,Area,Bedrooms,Bathrooms,Square_Feet,Parking,Furnishing_Status,Year_Built,Distance_to_CityCenter,Crime_Rate,Locality_Rating,House_Price
4234,Suburb,5.0,2,1346,Yes,Furnished,,18.18,46.73,,322242
4235,Riverside,1.0,2,2017,Yes,Unfurnished,1989.0,11.13,33.0,,146516
4236,Hilltop,2.0,5,2133,Yes,Unfurnished,,15.45,20.46,,34361
4237,City Outskirts,1.0,3,1703,No,Semi-Furnished,,13.9,39.54,,58716
4238,Riverside,4.0,4,2072,No,Furnished,,21.25,48.22,,319693
4239,Uptown,4.0,2,1653,Yes,Semi-Furnished,,10.85,44.6,,203405
4240,Industrial Zone,2.0,10,2135,Yes,Unfurnished,,11.48,52.08,,75290
4241,Uptown,3.0,1,2256,No,Unfurnished,,20.05,57.51,,211035
4242,City Outskirts,3.0,1,2249,No,Semi-Furnished,,24.3,55.45,,271470
4243,City Outskirts,4.0,4,5574,Yes,Unfurnished,1993.0,90.0,49.12,,1088352
4244,City Outskirts,3.0,4,1280,Yes,Unfurnished,,19.52,54.82,9.0,161464
4245,Industrial Zone,3.0,1,1494,No,Furnished,,22.28,28.24,,198218
4246,Industrial Zone,5.0,1,2097,No,Furnished,,8.57,30.8,,325768
4247,Uptown,2.0,1,3024,No,Unfurnished,2015.0,13.05,33.35,,204477
4248,Hilltop,2.0,1,1629,No,Unfurnished,,3.0,50.17,,126137
4249,Industrial Zone,3.0,2,2027,No,Semi-Furnished,,29.42,62.46,,208027
4250,Hilltop,,5,1521,Yes,Semi-Furnished,1981.0,16.72,74.76,,194041
4251,Industrial Zone,3.0,3,1313,No,Unfurnished,,21.38,56.18,,249690
4252,Riverside,1.0,3,1461,Yes,Furnished,1981.0,12.23,25.48,,72593
4253,Downtown,2.0,3,758,No,Furnished,,11.53,54.74,,83798
4254,Downtown,3.0,2,2476,Yes,Semi-Furnished,,14.26,61.67,,296808
4255,Suburb,2.0,3,684,No,Furnished,,13.77,42.11,,153098
4256,Uptown,3.0,2,1668,Yes,Furnished,2002.0,31.56,45.24,10.0,180720
4257,City Outskirts,,2,1210,No,Semi-Furnished,,17.78,63.63,,-100
4258,Hilltop,3.0,2,1357,Yes,Semi-Furnished,2007.0,19.74,47.69,,217339
4259,Industrial Zone,3.0,2,2488,No,Furnished,2004.0,15.15,51.49,,150989
4260,Riverside,3.0,3,1900,Yes,Semi-Furnished,,15.56,44.47,,196651
4261,Hilltop,2.0,0,1317,Yes,Unfurnished,,19.76,66.61,,206650
4262,Uptown,4.0,2,1505,Yes,Semi-Furnished,,14.75,27.3,,221481
4263,Suburb,3.0,3,1417,Yes,Unfurnished,,24.81,46.01,,180011
4264,Hilltop,3.0,1,1778,No,Unfurnished,2019.0,9.23,42.76,,151182
4265,Downtown,3.0,3,1886,No,Unfurnished,2002.0,23.51,41.35,,285687
4266,Riverside,3.0,2,2747,Yes,Semi-Furnished,,23.18,32.61,,263813
4267,Downtown,3.0,1,841,No,Semi-Furnished,,29.59,69.81,,201962
4268,Riverside,1.0,2,1782,Yes,Semi-Furnished,,2.79,44.58,,22396
4269,City Outskirts,4.0,3,1642,No,Unfurnished,,22.56,39.16,,165600
4270,Riverside,5.0,1,2273,No,Semi-Furnished,,10.35,61.9,,335518
4271,Industrial Zone,3.0,4,1977,Yes,Furnished,2014.0,21.27,49.89,,197176
4272,City Outskirts,,1,2095,No,Furnished,,21.22,24.12,,195262
4273,Uptown,2.0,4,1972,Yes,Semi-Furnished,,9.01,21.09,,87930
4274,Downtown,3.0,3,1334,No,Unfurnished,,20.0,47.88,,231026
4275,Riverside,3.0,2,2405,No,Semi-Furnished,,12.64,57.98,,337061
4276,Riverside,3.0,2,2199,No,Furnished,,10.16,48.6,,228305
4277,Suburb,3.0,3,2257,Yes,Unfurnished,,1.84,28.56,,199631
4278,Downtown,2.0,3,2432,No,Semi-Furnished,,24.87,63.96,,231366
4279,Uptown,2.0,3,2008,Yes,Semi-Furnished,,14.36,38.08,,170575
4280,City Outskirts,3.0,2,2540,Yes,Unfurnished,,7.65,81.98,,275107
4281,Uptown,2.0,2,1988,No,Unfurnished,,17.22,47.54,,125766
4282,Suburb,4.0,0,1690,Yes,Furnished,,15.74,57.42,,362669
4283,Uptown,2.0,2,1796,No,Semi-Furnished,,8.56,66.75,,151011
4284,City Outskirts,1.0,2,1788,Yes,Furnished,,8.69,54.05,,68817
4285,Downtown,3.0,2,1540,No,Furnished,,22.75,49.09,,219036
4286,Hilltop,3.0,3,2615,Yes,Unfurnished,,16.48,60.97,,220866
4287,Suburb,4.0,3,1948,Yes,Semi-Furnished,,10.47,45.47,,303713
4288,Industrial Zone,3.0,2,1847,Yes,Furnished,1998.0,12.33,52.96,,189427
4289,Riverside,2.0,1,1994,Yes,Furnished,,12.44,47.19,,133727
4290,Riverside,4.0,1,3289,No,Unfurnished,2009.0,3.26,50.54,,236282
4291,Downtown,3.0,2,1234,No,Semi-Furnished,,21.59,62.51,,248423
4292,Hilltop,1.0,2,1377,Yes,Semi-Furnished,,12.44,31.86,,72033
4293,Uptown,3.0,0,1109,Yes,Furnished,1992.0,13.92,43.08,,246087
4294,Industrial Zone,5.0,2,1683,Yes,Unfurnished,,18.93,42.42,,341237
4295,Industrial Zone,3.0,2,1922,Yes,Semi-Furnished,,23.71,64.71,,270278
4296,Riverside,2.0,4,1567,No,Semi-Furnished,,16.41,48.03,,71837
4297,Suburb,2.0,2,1530,No,Furnished,,7.37,36.08,,132827
4298,Hilltop,2.0,2,1871,No,Semi-Furnished,,13.26,20.39,,147227
4299,City Outskirts,3.0,1,1548,Yes,Semi-Furnished,1988.0,14.52,67.12,9.0,168817
4300,Industrial Zone,3.0,2,1955,No,Semi-Furnished,,2.19,49.76,,196127
4301,Uptown,1.0,4,2357,No,Semi-Furnished,,18.33,47.07,,130548
4302,Hilltop,5.0,2,2138,Yes,Furnished,,19.6,48.64,,246807
4303,Industrial Zone,4.0,2,2240,No,Semi-Furnished,,15.65,66.71,,256215
4304,City Outskirts,3.0,3,2342,Yes,Semi-Furnished,,9.15,56.53,,151607
4305,Hilltop,4.0,4,1941,Yes,Unfurnished,,16.49,21.7,,258664
4306,Hilltop,1.0,2,1720,Yes,Furnished,,22.17,58.87,,146843
4307,Uptown,3.0,2,1413,Yes,Semi-Furnished,1994.0,13.48,23.28,7.0,214357
4308,Suburb,3.0,5,1604,Yes,Unfurnished,,20.58,60.71,2.0,132042
4309,City Outskirts,4.0,1,1538,Yes,Furnished,,18.03,43.06,,306963
4310,Suburb,4.0,3,2165,Yes,Semi-Furnished,,1.75,61.03,,315191
4311,City Outskirts,2.0,3,1973,No,Unfurnished,1988.0,11.39,62.05,,174267
4312,Industrial Zone,5.0,3,2148,No,Furnished,,18.66,40.58,,253705
4313,Industrial Zone,2.0,2,1219,Yes,Semi-Furnished,,15.93,49.76,,213458
4314,Uptown,4.0,2,2515,No,Unfurnished,,21.58,53.43,,251046
4315,Suburb,,3,1586,No,Furnished,,16.66,39.14,,222726
4316,Industrial Zone,2.0,2,1249,No,Unfurnished,,19.55,39.01,,105372
4317,Uptown,4.0,2,1580,Yes,Unfurnished,,12.66,56.78,,265985
4318,Hilltop,1.0,1,3041,No,Semi-Furnished,,17.34,69.2,,44531
4319,Hilltop,3.0,1,1606,Yes,Unfurnished,,7.84,32.52,,234538
4320,Uptown,3.0,5,1637,Yes,Semi-Furnished,,21.09,57.65,,281094
4321,City Outskirts,3.0,2,1703,Yes,Semi-Furnished,,16.9,46.46,,188760
4322,Industrial Zone,5.0,5,1725,Yes,Unfurnished,,6.49,60.14,,294828
4323,Hilltop,3.0,1,1409,Yes,Unfurnished,,13.4,56.91,,225440
4324,City Outskirts,3.0,2,1871,Yes,Unfurnished,,32.52,54.64,,244455
4325,Suburb,4.0,2,2337,Yes,Unfurnished,,13.66,28.43,,212998
4326,Riverside,,3,1957,No,Furnished,,12.84,78.06,,230207
4327,Hilltop,1.0,3,1244,No,Semi-Furnished,,9.68,48.53,,189969
4328,Hilltop,,1,1627,Yes,Unfurnished,,7.45,45.83,,198559
4329,Downtown,1.0,4,1524,No,Furnished,,8.16,60.28,,109497
4330,City Outskirts,4.0,1,1826,No,Unfurnished,,29.13,22.37,,264563
4331,Uptown,2.0,3,2465,Yes,Furnished,,17.56,61.72,,141159
4332,Downtown,2.0,0,1725,No,Semi-Furnished,,5.1,64.66,,210215
4333,Suburb,3.0,4,1755,Yes,Unfurnished,,15.14,31.56,,210741
4334,Downtown,3.0,5,2688,No,Furnished,,22.2,56.23,,238192
4335,Downtown,3.0,2,2238,Yes,Furnished,,17.97,48.89,,109403
4336,Riverside,1.0,1,2087,Yes,Semi-Furnished,1995.0,5.37,55.77,,89724
4337,Riverside,3.0,1,2779,No,Unfurnished,,19.54,27.55,,205355
4338,Downtown,5.0,2,2044,Yes,Unfurnished,2004.0,15.21,68.74,,222182
4339,Riverside,3.0,3,806,No,Semi-Furnished,,16.5,60.5,,171658
4340,Industrial Zone,2.0,1,2216,Yes,Semi-Furnished,2006.0,27.96,34.36,,179090
4341,Riverside,3.0,3,1003,Yes,Semi-Furnished,,14.86,42.53,,229805
4342,Downtown,1.0,2,2026,No,Furnished,,10.1,65.34,,102678
4343,City Outskirts,4.0,2,943,No,Furnished,,2.89,55.49,,237252
4344,Riverside,4.0,3,1566,No,Semi-Furnished,2005.0,10.14,40.24,,247783
4345,Downtown,3.0,2,1618,Yes,Unfurnished,,9.73,53.21,,332253
4346,City Outskirts,3.0,3,1414,No,Furnished,,1.66,44.11,,234431
4347,Hilltop,4.0,1,1625,Yes,Semi-Furnished,,19.7,31.8,4.0,242481
4348,Riverside,3.0,3,2316,No,Furnished,,18.53,46.51,,129247
4349,Downtown,4.0,1,1443,No,Furnished,,14.84,57.18,,239614
4350,Riverside,3.0,1,2072,No,Semi-Furnished,,8.02,40.08,,196729
4351,City Outskirts,4.0,3,1317,No,Unfurnished,,16.75,57.84,,246241
4352,Industrial Zone,3.0,4,1705,No,Unfurnished,,19.4,63.87,,182943
4353,Downtown,3.0,2,1961,Yes,Furnished,,27.37,61.13,,164825
4354,City Outskirts,,2,1301,Yes,Unfurnished,,17.44,57.06,,141007
4355,Hilltop,3.0,2,1144,No,Unfurnished,,18.23,31.78,,137719
4356,Uptown,3.0,2,2045,No,Semi-Furnished,,16.18,46.08,,248351
4357,Suburb,2.0,3,2361,No,Semi-Furnished,,13.64,52.99,,222542
4358,Industrial Zone,3.0,3,1760,Yes,Semi-Furnished,,20.47,49.24,,240139
4359,Uptown,3.0,1,1571,Yes,Unfurnished,,14.63,61.83,,254354
4360,Riverside,2.0,2,1877,No,Unfurnished,,13.98,48.56,,177349
4361,City Outskirts,1.0,3,1827,Yes,Semi-Furnished,,12.45,65.65,,52113
4362,Downtown,3.0,2,1921,Yes,Unfurnished,,12.94,63.35,,297444
4363,Industrial Zone,4.0,3,535,No,Semi-Furnished,,17.36,42.63,,283498
4364,City Outskirts,3.0,1,1265,Yes,Furnished,,19.36,32.61,,119563
4365,Riverside,2.0,3,1377,Yes,Furnished,,9.97,62.72,,103877
4366,Downtown,3.0,1,1875,Yes,Unfurnished,,16.48,69.0,,159083
4367,Industrial Zone,1.0,3,1892,Yes,Unfurnished,1997.0,8.74,44.9,,134645
4368,Uptown,3.0,2,2118,No,Unfurnished,,19.41,56.38,,190104
4369,City Outskirts,2.0,2,1928,Yes,Unfurnished,,25.3,64.08,5.0,147761
4370,Suburb,2.0,3,1149,Yes,Furnished,,18.86,28.41,,242228
4371,Industrial Zone,2.0,1,2523,Yes,Semi-Furnished,,12.78,72.84,,252242
4372,Hilltop,3.0,2,2435,No,Furnished,,22.18,44.75,,181875
4373,Hilltop,1.0,2,1170,No,Semi-Furnished,,6.35,73.69,,131335
4374,Riverside,3.0,2,1966,No,Unfurnished,1984.0,17.12,61.39,,324432
4375,Riverside,3.0,4,1502,No,Semi-Furnished,,34.79,55.19,,165351
4376,City Outskirts,3.0,3,1869,No,Semi-Furnished,,8.85,75.42,,246698
4377,Uptown,3.0,1,2326,No,Semi-Furnished,,12.73,55.12,,219976
4378,Uptown,4.0,3,2865,No,Semi-Furnished,,13.46,69.01,,191570
4379,Suburb,2.0,2,2175,Yes,Furnished,,7.17,61.56,,203166
4380,Suburb,3.0,4,1947,Yes,Unfurnished,,9.74,43.21,8.0,159985
4381,City Outskirts,1.0,2,1630,Yes,Unfurnished,,15.21,34.41,,82666
4382,Downtown,1.0,2,1891,Yes,Semi-Furnished,,26.26,70.66,,77973
4383,Uptown,3.0,2,2479,No,Unfurnished,,18.36,51.89,,253775
4384,Industrial Zone,3.0,2,1777,Yes,Furnished,,22.85,59.98,,245176
4385,Industrial Zone,4.0,2,1356,Yes,Semi-Furnished,,20.85,56.93,,227439
4386,Industrial Zone,3.0,2,990,No,Unfurnished,,17.43,57.7,,208404
4387,Downtown,,3,2056,Yes,Unfurnished,,2.47,61.27,,220041
4388,Downtown,1.0,2,1923,No,Semi-Furnished,,26.3,49.28,,139163
4389,City Outskirts,1.0,5,1477,No,Furnished,,22.2,72.44,,103866
4390,Suburb,1.0,2,2313,Yes,Semi-Furnished,,16.98,68.3,,168982
4391,Downtown,2.0,3,1589,Yes,Semi-Furnished,,6.03,43.4,,172262
4392,City Outskirts,3.0,4,1732,No,Unfurnished,1990.0,4.8,43.29,,168464
4393,Suburb,3.0,3,1791,Yes,Unfurnished,,6.62,33.8,,230058
4394,Downtown,1.0,4,1624,No,Semi-Furnished,,10.18,77.96,,165059
4395,Downtown,5.0,3,1917,Yes,Semi-Furnished,,17.57,45.53,,266122
4396,Industrial Zone,4.0,2,2375,Yes,Unfurnished,2006.0,13.26,57.9,,307023
4397,Suburb,2.0,3,1228,Yes,Semi-Furnished,,15.65,43.57,,164048
4398,Hilltop,1.0,1,2044,No,Furnished,,18.88,56.2,,28384
4399,Suburb,2.0,2,1886,No,Semi-Furnished,1995.0,24.17,62.29,,5294
4400,Riverside,2.0,2,1876,Yes,Furnished,,10.59,68.29,,259853
4401,Industrial Zone,2.0,3,2235,Yes,Semi-Furnished,,3.33,65.16,10.0,140878
4402,Riverside,3.0,2,1824,No,Semi-Furnished,,9.38,28.49,,210139
4403,City Outskirts,2.0,2,2040,No,Semi-Furnished,,19.22,61.15,,100291
4404,City Outskirts,3.0,2,2157,No,Unfurnished,,20.86,78.45,,211042
4405,Uptown,,10,1547,No,Unfurnished,1986.0,21.02,45.5,,314395
4406,Riverside,3.0,1,1949,Yes,Unfurnished,,10.14,69.2,,368260
4407,Suburb,5.0,1,1674,No,Unfurnished,,17.29,35.52,,219305
4408,Riverside,2.0,2,1733,No,Unfurnished,2010.0,25.65,58.41,4.0,120048
4409,Hilltop,3.0,5,1638,No,Unfurnished,,20.25,50.34,,278652
4410,Industrial Zone,3.0,5,2035,No,Semi-Furnished,,2.7,21.6,,241590
4411,City Outskirts,1.0,3,1840,Yes,Furnished,1985.0,14.65,41.98,,148748
4412,Hilltop,1.0,4,1997,Yes,Unfurnished,,12.65,65.55,,99530
4413,City Outskirts,3.0,2,1791,Yes,Unfurnished,,4.53,58.44,,218507
4414,Hilltop,3.0,5,997,No,Semi-Furnished,,25.28,48.89,,257536
4415,City Outskirts,3.0,1,1815,No,Unfurnished,,5.31,62.12,,197395
4416,Suburb,3.0,1,1831,Yes,Semi-Furnished,,14.28,27.84,,162854
4417,Hilltop,3.0,1,1921,Yes,Unfurnished,,24.16,47.1,,167257
4418,Industrial Zone,1.0,2,1503,No,Furnished,,8.86,36.88,,177132
4419,Downtown,2.0,3,1202,No,Unfurnished,,14.77,23.58,,141353
4420,City Outskirts,2.0,2,2112,Yes,Unfurnished,,18.43,63.35,,117623
4421,Riverside,1.0,5,1663,No,Semi-Furnished,1997.0,9.4,56.88,,48151
4422,Downtown,,2,1885,Yes,Unfurnished,2000.0,10.97,45.65,,140139
4423,Riverside,3.0,1,1659,No,Semi-Furnished,1985.0,17.11,42.61,,185555
4424,City Outskirts,4.0,2,1796,Yes,Furnished,2003.0,19.46,28.86,,302051
4425,Suburb,2.0,3,1575,No,Unfurnished,,20.51,47.68,10.0,147050
4426,Industrial Zone,3.0,3,1315,No,Semi-Furnished,,8.23,59.25,,203867
4427,Industrial Zone,2.0,2,2036,No,Furnished,,3.63,41.25,,136477
4428,Downtown,1.0,2,1498,Yes,Furnished,,20.97,67.67,,158694
4429,Downtown,2.0,2,1881,No,Semi-Furnished,,23.72,27.76,,127109
4430,City Outskirts,4.0,3,2005,No,Semi-Furnished,,33.16,19.82,,332378
4431,Industrial Zone,3.0,0,1506,No,Unfurnished,,36.9,51.09,,46663
4432,Industrial Zone,3.0,1,1198,Yes,Furnished,,27.33,59.71,,194754
4433,Hilltop,3.0,4,3013,No,Furnished,,7.76,57.75,,165407
4434,City Outskirts,5.0,2,1536,Yes,Semi-Furnished,,13.66,30.33,3.0,267683
4435,City Outskirts,1.0,2,2111,No,Furnished,,19.51,46.7,,4009
4436,Industrial Zone,2.0,5,2769,Yes,Semi-Furnished,,18.24,54.5,,243428
4437,Uptown,2.0,2,2194,Yes,Unfurnished,,13.82,62.29,,201797
4438,Suburb,4.0,2,1649,No,Semi-Furnished,,24.27,22.05,,261273
4439,Hilltop,,1,1766,Yes,Unfurnished,2015.0,11.52,49.68,,184753
4440,Suburb,2.0,2,1383,No,Semi-Furnished,,16.57,54.57,,125247
4441,Industrial Zone,4.0,3,2240,No,Unfurnished,,15.54,34.27,,253838
4442,City Outskirts,4.0,3,2083,No,Furnished,,18.36,53.64,,249532
4443,Uptown,2.0,4,1542,No,Semi-Furnished,,18.85,38.5,,223020
4444,Industrial Zone,3.0,2,1278,Yes,Semi-Furnished,,8.98,60.6,6.0,131169
4445,City Outskirts,3.0,1,1139,Yes,Semi-Furnished,,-4.61,68.14,,153464
4446,City Outskirts,,1,2293,Yes,Unfurnished,,11.76,35.11,,218941
4447,Suburb,2.0,2,1860,Yes,Semi-Furnished,2022.0,16.75,35.16,,130039
4448,Industrial Zone,4.0,10,1907,Yes,Semi-Furnished,,18.47,67.42,,281026
4449,Uptown,2.0,3,1388,No,Furnished,,10.7,55.74,,213115
4450,Suburb,4.0,2,1068,No,Semi-Furnished,,17.03,56.82,,200007
4451,City Outskirts,3.0,4,2281,Yes,Semi-Furnished,,16.87,32.57,,222475
4452,Riverside,3.0,3,1821,Yes,Semi-Furnished,,10.35,56.28,,232818
4453,Downtown,4.0,1,2253,No,Semi-Furnished,,13.86,50.93,,305269
4454,Industrial Zone,4.0,3,1607,Yes,Furnished,,6.61,63.67,,288653
4455,Hilltop,4.0,2,1681,Yes,Semi-Furnished,,1.29,59.86,,237397
4456,City Outskirts,1.0,1,2156,Yes,Semi-Furnished,,23.55,47.15,,208065
4457,Hilltop,3.0,2,2166,Yes,Furnished,,16.4,39.99,,218343
4458,Uptown,2.0,2,2198,No,Unfurnished,,12.62,61.52,,86009
4459,Industrial Zone,3.0,2,1652,No,Unfurnished,,17.66,56.87,,129872
4460,Riverside,3.0,2,2107,Yes,Furnished,,18.26,26.06,,255221
4461,Hilltop,3.0,1,2354,No,Furnished,,29.12,37.19,,269286
4462,Industrial Zone,3.0,3,1747,Yes,Unfurnished,,24.38,63.0,,278486
4463,Hilltop,,10,1543,No,Semi-Furnished,,17.45,22.74,,182560
4464,Uptown,2.0,3,2471,Yes,Unfurnished,,30.01,36.11,,157645
4465,City Outskirts,3.0,2,1472,No,Semi-Furnished,,14.36,66.07,,138472
4466,City Outskirts,3.0,2,2114,No,Furnished,,23.49,36.25,,175567
4467,Downtown,2.0,2,1770,No,Furnished,1989.0,11.28,24.88,,191147
4468,Uptown,2.0,1,879,Yes,Furnished,,15.38,38.83,,237889
4469,Riverside,5.0,2,2364,No,Unfurnished,,19.7,39.35,,272204
4470,Downtown,4.0,3,421,No,Furnished,,16.52,41.69,2.0,220653
4471,Industrial Zone,5.0,3,807,Yes,Unfurnished,,17.04,44.91,,331784
4472,Uptown,,3,2063,Yes,Semi-Furnished,,16.75,56.12,,265186
4473,City Outskirts,2.0,2,2063,Yes,Semi-Furnished,,24.12,70.2,,201246
4474,Downtown,3.0,2,1481,Yes,Semi-Furnished,,15.68,32.35,,160227
4475,City Outskirts,3.0,3,1873,Yes,Furnished,,10.84,34.6,,210840
4476,Suburb,3.0,2,534,No,Semi-Furnished,,14.64,63.29,,208772
4477,Suburb,3.0,2,2153,Yes,Furnished,,24.05,73.68,,169899
4478,Downtown,3.0,2,1924,Yes,Unfurnished,,21.0,28.66,,191569
4479,Downtown,3.0,2,1777,No,Furnished,,14.25,52.25,,209346
4480,Uptown,3.0,1,1810,Yes,Semi-Furnished,,9.56,57.79,,138000
4481,Industrial Zone,2.0,3,2046,Yes,Furnished,,11.14,48.22,3.0,150813
4482,Riverside,3.0,4,1785,No,Furnished,,14.9,24.91,,155848
4483,Riverside,3.0,2,862,No,Unfurnished,,14.42,73.73,,211279
4484,Suburb,3.0,1,2898,Yes,Furnished,1991.0,9.89,13.33,,238123
4485,Suburb,2.0,3,2400,Yes,Semi-Furnished,,21.65,16.22,,126135
4486,Suburb,4.0,2,1157,No,Furnished,,11.02,54.73,,241402
4487,City Outskirts,1.0,2,1627,Yes,Furnished,,8.68,44.41,,-58955
4488,Riverside,3.0,1,1681,No,Semi-Furnished,,13.62,62.25,,174749
4489,Downtown,4.0,2,2339,No,Furnished,,18.26,24.57,,284287
4490,Suburb,3.0,3,720,No,Unfurnished,,8.57,53.19,,259177
4491,Hilltop,2.0,3,1550,Yes,Semi-Furnished,,15.35,77.56,,146652
4492,Uptown,3.0,2,919,Yes,Semi-Furnished,,11.96,40.09,,256335
4493,Industrial Zone,3.0,2,1657,Yes,Furnished,,12.71,60.82,,109979
4494,Downtown,4.0,1,1563,No,Unfurnished,2000.0,14.93,59.11,,317290
4495,Industrial Zone,4.0,1,1839,Yes,Unfurnished,,19.14,46.42,,273563
4496,Downtown,3.0,10,1497,Yes,Semi-Furnished,,15.07,75.51,,177083
4497,Downtown,3.0,3,1424,No,Semi-Furnished,,33.34,50.44,,189229
4498,Riverside,2.0,2,2109,Yes,Furnished,,19.83,41.71,,319674
4499,Suburb,2.0,3,2027,Yes,Semi-Furnished,,17.85,51.07,,149550
4500,Uptown,3.0,3,2075,No,Unfurnished,,12.88,14.4,,208810
4501,Industrial Zone,3.0,3,1711,No,Furnished,2012.0,11.46,21.45,,270751
4502,City Outskirts,3.0,1,1514,No,Furnished,,22.07,48.9,,192029
4503,Uptown,2.0,1,1740,Yes,Unfurnished,,3.9,58.13,,92576
4504,Uptown,1.0,3,2050,Yes,Unfurnished,,22.87,33.36,,174754
4505,Hilltop,3.0,2,711,Yes,Semi-Furnished,,23.14,22.4,,135964
4506,Uptown,2.0,0,1997,No,Unfurnished,,14.17,40.37,,128492
4507,City Outskirts,4.0,3,1954,Yes,Furnished,,23.09,47.09,,243834
4508,Uptown,1.0,5,1831,Yes,Furnished,2016.0,12.99,79.0,,89292
4509,Hilltop,3.0,2,1725,Yes,Unfurnished,,14.35,56.78,8.0,144011
4510,Uptown,5.0,4,516,No,Semi-Furnished,,18.56,59.33,,289065
4511,Industrial Zone,2.0,2,1580,Yes,Furnished,,12.41,74.66,,166312
4512,Suburb,3.0,0,2694,No,Semi-Furnished,,20.0,79.7,,246631
4513,Hilltop,1.0,1,1806,Yes,Unfurnished,,11.75,62.86,,68008
4514,Suburb,3.0,2,1646,No,Semi-Furnished,,16.93,63.08,,168410
4515,Suburb,3.0,3,1808,No,Furnished,,33.47,39.09,,280038
4516,Downtown,3.0,2,1977,Yes,Unfurnished,2007.0,18.36,45.42,,165467
4517,Hilltop,3.0,2,2129,Yes,Furnished,,22.61,39.22,,200526
4518,Uptown,4.0,0,1685,No,Furnished,,21.39,60.58,,315884
4519,Industrial Zone,2.0,2,2012,No,Unfurnished,,1.12,57.68,,66870
4520,Industrial Zone,1.0,3,2638,Yes,Semi-Furnished,,14.35,68.94,,55863
4521,Industrial Zone,4.0,1,2303,No,Unfurnished,,24.59,64.59,,315404
4522,Riverside,3.0,3,2970,No,Furnished,,6.71,44.12,,168924
4523,Riverside,4.0,3,1471,No,Furnished,,13.79,56.66,,267695
4524,Riverside,3.0,2,2638,Yes,Furnished,,29.92,78.22,,183171
4525,Industrial Zone,4.0,1,1404,No,Unfurnished,,7.1,48.21,,208957
4526,City Outskirts,3.0,2,1976,Yes,Unfurnished,,23.06,51.67,,151214
4527,Industrial Zone,4.0,1,2166,Yes,Unfurnished,,8.96,46.34,,247061
4528,Suburb,5.0,1,1544,Yes,Unfurnished,,18.98,52.95,,341034
4529,Suburb,3.0,3,1843,No,Semi-Furnished,,20.12,54.23,,166795
4530,Industrial Zone,2.0,1,2255,No,Furnished,,20.66,64.76,,114256
4531,Suburb,2.0,1,1444,No,Semi-Furnished,,8.43,41.82,,150571
4532,Hilltop,2.0,3,2634,Yes,Furnished,,23.22,53.97,,221516
4533,City Outskirts,2.0,1,1107,Yes,Furnished,,10.06,31.53,,100758
4534,Uptown,2.0,2,2769,Yes,Semi-Furnished,,4.05,32.57,,91053
4535,Downtown,3.0,1,2300,Yes,Unfurnished,,8.16,64.87,,109581
4536,Industrial Zone,3.0,2,1755,Yes,Furnished,,9.16,28.5,,134228
4537,Industrial Zone,3.0,3,1598,Yes,Unfurnished,,20.3,57.94,,154181
4538,Hilltop,3.0,3,1546,Yes,Semi-Furnished,,22.13,37.09,,129788
4539,Suburb,1.0,2,1732,Yes,Furnished,2004.0,16.03,30.86,,111399
4540,Uptown,1.0,1,1775,No,Unfurnished,,8.29,56.67,,74807
4541,Riverside,2.0,1,2427,No,Semi-Furnished,,11.31,85.02,,217350
4542,Industrial Zone,3.0,2,2784,No,Furnished,,14.4,56.87,,194334
4543,Downtown,2.0,4,1899,No,Semi-Furnished,,6.37,43.81,,214909
4544,Riverside,2.0,2,1377,Yes,Unfurnished,,7.25,40.19,,124739
4545,Industrial Zone,3.0,2,1527,No,Furnished,,14.96,36.73,,208399
4546,Uptown,4.0,1,1708,Yes,Furnished,,13.53,46.75,,296645
4547,Uptown,1.0,3,1284,No,Furnished,,7.29,63.17,,73619
4548,Riverside,3.0,3,1210,Yes,Semi-Furnished,,24.1,51.79,,253107
4549,Hilltop,3.0,3,2848,No,Semi-Furnished,,10.11,47.27,,147806
4550,Downtown,4.0,4,1951,No,Semi-Furnished,2020.0,6.68,25.33,,291776
4551,Riverside,5.0,2,1383,No,Semi-Furnished,,24.01,30.55,,294273
4552,Riverside,1.0,1,2208,Yes,Unfurnished,,17.14,34.09,,71254
4553,Hilltop,2.0,2,1210,No,Semi-Furnished,,12.98,44.65,,240990
4554,Riverside,4.0,3,1251,No,Semi-Furnished,,10.1,48.6,,334468
4555,Downtown,3.0,3,1398,No,Semi-Furnished,,12.41,75.22,,141326
4556,City Outskirts,3.0,2,2627,No,Unfurnished,,9.85,53.34,,170553
4557,Downtown,3.0,3,1673,No,Unfurnished,,11.38,43.98,,170221
4558,Hilltop,3.0,3,579,Yes,Furnished,,16.21,62.48,,234280
4559,Riverside,5.0,4,2405,Yes,Semi-Furnished,,8.64,64.37,,357714
4560,Suburb,,2,1646,No,Furnished,,-3.0,51.84,,194694
4561,Suburb,4.0,3,875,Yes,Furnished,,26.85,47.47,,284503
4562,Uptown,2.0,2,1641,No,Unfurnished,,6.51,71.15,,140948
4563,City Outskirts,4.0,3,2060,No,Unfurnished,,3.77,53.19,3.0,201840
4564,Industrial Zone,1.0,4,2002,No,Furnished,1983.0,23.5,31.66,,74044
4565,Industrial Zone,2.0,2,2699,No,Furnished,,11.71,44.77,9.0,95096
4566,Hilltop,4.0,3,1373,Yes,Semi-Furnished,,17.4,55.85,,314170
4567,Uptown,2.0,3,1823,No,Unfurnished,,20.88,44.09,,147783
